review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
Broken.  Animal kingdom Mug and magic kingdom mug arrived broken.  Not packaged well.  Very expensive purchase.  Very disappointed. ,"Reviewed in the United States on February 19, 2020",Amazon,99,"['Broken.', 'Animal kingdom Mug and magic kingdom mug arrived broken.', 'Not packaged well.', 'Very expensive purchase.', 'Very disappointed.']",2,"Not packaged well., ",18,
Broken.  Animal kingdom Mug and magic kingdom mug arrived broken.  Not packaged well.  Very expensive purchase.  Very disappointed. ,"Reviewed in the United States on February 19, 2020",Amazon,99,"['Broken.', 'Animal kingdom Mug and magic kingdom mug arrived broken.', 'Not packaged well.', 'Very expensive purchase.', 'Very disappointed.']",3,"Very expensive purchase., ",24,
Broken.  Animal kingdom Mug and magic kingdom mug arrived broken.  Not packaged well.  Very expensive purchase.  Very disappointed. ,"Reviewed in the United States on February 19, 2020",Amazon,99,"['Broken.', 'Animal kingdom Mug and magic kingdom mug arrived broken.', 'Not packaged well.', 'Very expensive purchase.', 'Very disappointed.']",4,"Very disappointed., ",18,
Nice items.  Packaged well .  items as described. ,"Reviewed in the United States on January 19, 2020",Amazon,100,"['Nice items.', 'Packaged well .', 'items as described.']",0,"Nice items., ",11,
Nice items.  Packaged well .  items as described. ,"Reviewed in the United States on January 19, 2020",Amazon,100,"['Nice items.', 'Packaged well .', 'items as described.']",1,"Packaged well ., ",15,
Nice items.  Packaged well .  items as described. ,"Reviewed in the United States on January 19, 2020",Amazon,100,"['Nice items.', 'Packaged well .', 'items as described.']",2,"items as described., ",19,
"GREAT PRODUCT, PRICE & SERVICE, SEALED and DELIVERED.  Excellent Great Product, Price Cups did not look like picture, as I expected.  But the description does say White cups with green logo.  they were packed well and sanitized a competitor I bought from on Amazon and I returned.  I will only buy from these guys now","Reviewed in the United States on October 10, 2017",Amazon,101,"['GREAT PRODUCT, PRICE & SERVICE, SEALED and DELIVERED.', 'Excellent Great Product, Price Cups did not look like picture, as I expected.', 'But the description does say White cups with green logo.', 'they were packed well and sanitized a competitor I bought from on Amazon and I returned.', 'I will only buy from these guys now']",0,"GREAT PRODUCT, PRICE  SERVICE, SEALED and DELIVERED., ",53,
"GREAT PRODUCT, PRICE & SERVICE, SEALED and DELIVERED.  Excellent Great Product, Price Cups did not look like picture, as I expected.  But the description does say White cups with green logo.  they were packed well and sanitized a competitor I bought from on Amazon and I returned.  I will only buy from these guys now","Reviewed in the United States on October 10, 2017",Amazon,101,"['GREAT PRODUCT, PRICE & SERVICE, SEALED and DELIVERED.', 'Excellent Great Product, Price Cups did not look like picture, as I expected.', 'But the description does say White cups with green logo.', 'they were packed well and sanitized a competitor I bought from on Amazon and I returned.', 'I will only buy from these guys now']",1,"Excellent Great Product, Price Cups did not look like picture, as I expected., ",77,
"GREAT PRODUCT, PRICE & SERVICE, SEALED and DELIVERED.  Excellent Great Product, Price Cups did not look like picture, as I expected.  But the description does say White cups with green logo.  they were packed well and sanitized a competitor I bought from on Amazon and I returned.  I will only buy from these guys now","Reviewed in the United States on October 10, 2017",Amazon,101,"['GREAT PRODUCT, PRICE & SERVICE, SEALED and DELIVERED.', 'Excellent Great Product, Price Cups did not look like picture, as I expected.', 'But the description does say White cups with green logo.', 'they were packed well and sanitized a competitor I bought from on Amazon and I returned.', 'I will only buy from these guys now']",2,"But the description does say White cups with green logo., ",56,
"GREAT PRODUCT, PRICE & SERVICE, SEALED and DELIVERED.  Excellent Great Product, Price Cups did not look like picture, as I expected.  But the description does say White cups with green logo.  they were packed well and sanitized a competitor I bought from on Amazon and I returned.  I will only buy from these guys now","Reviewed in the United States on October 10, 2017",Amazon,101,"['GREAT PRODUCT, PRICE & SERVICE, SEALED and DELIVERED.', 'Excellent Great Product, Price Cups did not look like picture, as I expected.', 'But the description does say White cups with green logo.', 'they were packed well and sanitized a competitor I bought from on Amazon and I returned.', 'I will only buy from these guys now']",3,"they were packed well and sanitized a competitor I bought from on Amazon and I returned., ",88,
"GREAT PRODUCT, PRICE & SERVICE, SEALED and DELIVERED.  Excellent Great Product, Price Cups did not look like picture, as I expected.  But the description does say White cups with green logo.  they were packed well and sanitized a competitor I bought from on Amazon and I returned.  I will only buy from these guys now","Reviewed in the United States on October 10, 2017",Amazon,101,"['GREAT PRODUCT, PRICE & SERVICE, SEALED and DELIVERED.', 'Excellent Great Product, Price Cups did not look like picture, as I expected.', 'But the description does say White cups with green logo.', 'they were packed well and sanitized a competitor I bought from on Amazon and I returned.', 'I will only buy from these guys now']",4,"I will only buy from these guys now, ",35,
starbucks coffee cup.  it's a coffee cup a regular coffee cup with the starbucks logo.  i use them in my business and make spills from them. ,"Reviewed in the United States on March 11, 2020",Amazon,102,"['starbucks coffee cup.', ""it's a coffee cup a regular coffee cup with the starbucks logo."", 'i use them in my business and make spills from them.']",0,"starbucks coffee cup., ",21,
starbucks coffee cup.  it's a coffee cup a regular coffee cup with the starbucks logo.  i use them in my business and make spills from them. ,"Reviewed in the United States on March 11, 2020",Amazon,102,"['starbucks coffee cup.', ""it's a coffee cup a regular coffee cup with the starbucks logo."", 'i use them in my business and make spills from them.']",1,"its a coffee cup a regular coffee cup with the starbucks logo., ",63,
starbucks coffee cup.  it's a coffee cup a regular coffee cup with the starbucks logo.  i use them in my business and make spills from them. ,"Reviewed in the United States on March 11, 2020",Amazon,102,"['starbucks coffee cup.', ""it's a coffee cup a regular coffee cup with the starbucks logo."", 'i use them in my business and make spills from them.']",2,"i use them in my business and make spills from them., ",52,
Now I can drink cheap and look like I went to Starbucks.  Not insulated so you will need to put sleeve on. ,"Reviewed in the United States on March 16, 2015",Amazon,103,"['Now I can drink cheap and look like I went to Starbucks.', 'Not insulated so you will need to put sleeve on.']",0,"Now I can drink cheap and look like I went to Starbucks., ",56,
Now I can drink cheap and look like I went to Starbucks.  Not insulated so you will need to put sleeve on. ,"Reviewed in the United States on March 16, 2015",Amazon,103,"['Now I can drink cheap and look like I went to Starbucks.', 'Not insulated so you will need to put sleeve on.']",1,"Not insulated so you will need to put sleeve on., ",48,
This is just what I was looking for.  It makes office coffee seem like a higher quality experience.  And no one wonders if their ceramic cups are clean. ,"Reviewed in the United States on February 23, 2014",Amazon,104,"['This is just what I was looking for.', 'It makes office coffee seem like a higher quality experience.', 'And no one wonders if their ceramic cups are clean.']",0,"This is just what I was looking for., ",36,
This is just what I was looking for.  It makes office coffee seem like a higher quality experience.  And no one wonders if their ceramic cups are clean. ,"Reviewed in the United States on February 23, 2014",Amazon,104,"['This is just what I was looking for.', 'It makes office coffee seem like a higher quality experience.', 'And no one wonders if their ceramic cups are clean.']",1,"It makes office coffee seem like a higher quality experience., ",61,
This is just what I was looking for.  It makes office coffee seem like a higher quality experience.  And no one wonders if their ceramic cups are clean. ,"Reviewed in the United States on February 23, 2014",Amazon,104,"['This is just what I was looking for.', 'It makes office coffee seem like a higher quality experience.', 'And no one wonders if their ceramic cups are clean.']",2,"And no one wonders if their ceramic cups are clean., ",51,
Five Stars.  Good price,"Reviewed in the United States on April 25, 2016",Amazon,105,"['Five Stars.', 'Good price']",0,"Five Stars., ",11,
Five Stars.  Good price,"Reviewed in the United States on April 25, 2016",Amazon,105,"['Five Stars.', 'Good price']",1,"Good price, ",10,
"Just like the ones at Starbucks.  With my Jura 9 and these cups, I never need to go to Starbucks again unless I plan on hanging out there with friends","Reviewed in the United States on November 3, 2014",Amazon,106,"['Just like the ones at Starbucks.', 'With my Jura 9 and these cups, I never need to go to Starbucks again unless I plan on hanging out there with friends']",0,"Just like the ones at Starbucks., ",32,
"Just like the ones at Starbucks.  With my Jura 9 and these cups, I never need to go to Starbucks again unless I plan on hanging out there with friends","Reviewed in the United States on November 3, 2014",Amazon,106,"['Just like the ones at Starbucks.', 'With my Jura 9 and these cups, I never need to go to Starbucks again unless I plan on hanging out there with friends']",1,"With my Jura  and these cups, I never need to go to Starbucks again unless I plan on hanging out there with friends, ",116,
"Five Stars.  These cups are great, just what we were looking for.  Arrived within a few days, great service. ","Reviewed in the United States on February 26, 2018",Amazon,107,"['Five Stars.', 'These cups are great, just what we were looking for.', 'Arrived within a few days, great service.']",0,"Five Stars., ",11,
"Five Stars.  These cups are great, just what we were looking for.  Arrived within a few days, great service. ","Reviewed in the United States on February 26, 2018",Amazon,107,"['Five Stars.', 'These cups are great, just what we were looking for.', 'Arrived within a few days, great service.']",1,"These cups are great, just what we were looking for., ",52,
"Five Stars.  These cups are great, just what we were looking for.  Arrived within a few days, great service. ","Reviewed in the United States on February 26, 2018",Amazon,107,"['Five Stars.', 'These cups are great, just what we were looking for.', 'Arrived within a few days, great service.']",2,"Arrived within a few days, great service., ",41,
"We buy these all the time, never sure which logoartwork is going to be on them, but other than that they rock.  They hold hots just fine and can even be used for juices, etc. ","Reviewed in the United States on February 8, 2018",Amazon,108,"['We buy these all the time, never sure which logoartwork is going to be on them, but other than that they rock.', 'They hold hots just fine and can even be used for juices, etc.']",0,"We buy these all the time, never sure which logoartwork is going to be on them, but other than that they rock., ",110,
"We buy these all the time, never sure which logoartwork is going to be on them, but other than that they rock.  They hold hots just fine and can even be used for juices, etc. ","Reviewed in the United States on February 8, 2018",Amazon,108,"['We buy these all the time, never sure which logoartwork is going to be on them, but other than that they rock.', 'They hold hots just fine and can even be used for juices, etc.']",1,"They hold hots just fine and can even be used for juices, etc., ",62,
Very happy with the purchase.  The cups are very sturdy and nice looking.  No issues at all.  Perfect for my need.  Wish they were a little cheaper though :. ,"Reviewed in the United States on August 2, 2018",Amazon,109,"['Very happy with the purchase.', 'The cups are very sturdy and nice looking.', 'No issues at all.', 'Perfect for my need.', 'Wish they were a little cheaper though :.']",0,"Very happy with the purchase., ",29,
Very happy with the purchase.  The cups are very sturdy and nice looking.  No issues at all.  Perfect for my need.  Wish they were a little cheaper though :. ,"Reviewed in the United States on August 2, 2018",Amazon,109,"['Very happy with the purchase.', 'The cups are very sturdy and nice looking.', 'No issues at all.', 'Perfect for my need.', 'Wish they were a little cheaper though :.']",1,"The cups are very sturdy and nice looking., ",42,
Very happy with the purchase.  The cups are very sturdy and nice looking.  No issues at all.  Perfect for my need.  Wish they were a little cheaper though :. ,"Reviewed in the United States on August 2, 2018",Amazon,109,"['Very happy with the purchase.', 'The cups are very sturdy and nice looking.', 'No issues at all.', 'Perfect for my need.', 'Wish they were a little cheaper though :.']",2,"No issues at all., ",17,
Very happy with the purchase.  The cups are very sturdy and nice looking.  No issues at all.  Perfect for my need.  Wish they were a little cheaper though :. ,"Reviewed in the United States on August 2, 2018",Amazon,109,"['Very happy with the purchase.', 'The cups are very sturdy and nice looking.', 'No issues at all.', 'Perfect for my need.', 'Wish they were a little cheaper though :.']",3,"Perfect for my need., ",20,
Very happy with the purchase.  The cups are very sturdy and nice looking.  No issues at all.  Perfect for my need.  Wish they were a little cheaper though :. ,"Reviewed in the United States on August 2, 2018",Amazon,109,"['Very happy with the purchase.', 'The cups are very sturdy and nice looking.', 'No issues at all.', 'Perfect for my need.', 'Wish they were a little cheaper though :.']",4,"Wish they were a little cheaper though ., ",41,
You Get What You Pay For.  Quality is fair.  After a while the cup gets limp.  I was somewhat disappointed.  Great price for the number of cups you get. ,"Reviewed in the United States on August 10, 2017",Amazon,110,"['You Get What You Pay For.', 'Quality is fair.', 'After a while the cup gets limp.', 'I was somewhat disappointed.', 'Great price for the number of cups you get.']",0,"You Get What You Pay For., ",25,
You Get What You Pay For.  Quality is fair.  After a while the cup gets limp.  I was somewhat disappointed.  Great price for the number of cups you get. ,"Reviewed in the United States on August 10, 2017",Amazon,110,"['You Get What You Pay For.', 'Quality is fair.', 'After a while the cup gets limp.', 'I was somewhat disappointed.', 'Great price for the number of cups you get.']",1,"Quality is fair., ",16,
You Get What You Pay For.  Quality is fair.  After a while the cup gets limp.  I was somewhat disappointed.  Great price for the number of cups you get. ,"Reviewed in the United States on August 10, 2017",Amazon,110,"['You Get What You Pay For.', 'Quality is fair.', 'After a while the cup gets limp.', 'I was somewhat disappointed.', 'Great price for the number of cups you get.']",2,"After a while the cup gets limp., ",32,
You Get What You Pay For.  Quality is fair.  After a while the cup gets limp.  I was somewhat disappointed.  Great price for the number of cups you get. ,"Reviewed in the United States on August 10, 2017",Amazon,110,"['You Get What You Pay For.', 'Quality is fair.', 'After a while the cup gets limp.', 'I was somewhat disappointed.', 'Great price for the number of cups you get.']",3,"I was somewhat disappointed., ",28,
You Get What You Pay For.  Quality is fair.  After a while the cup gets limp.  I was somewhat disappointed.  Great price for the number of cups you get. ,"Reviewed in the United States on August 10, 2017",Amazon,110,"['You Get What You Pay For.', 'Quality is fair.', 'After a while the cup gets limp.', 'I was somewhat disappointed.', 'Great price for the number of cups you get.']",4,"Great price for the number of cups you get., ",43,
Great cups.  Excellent paper cups.  Made of a high quality paper.  I recommend getting the coffee cup sleeves. ,"Reviewed in the United States on January 15, 2017",Amazon,111,"['Great cups.', 'Excellent paper cups.', 'Made of a high quality paper.', 'I recommend getting the coffee cup sleeves.']",0,"Great cups., ",11,
Great cups.  Excellent paper cups.  Made of a high quality paper.  I recommend getting the coffee cup sleeves. ,"Reviewed in the United States on January 15, 2017",Amazon,111,"['Great cups.', 'Excellent paper cups.', 'Made of a high quality paper.', 'I recommend getting the coffee cup sleeves.']",1,"Excellent paper cups., ",21,
Great cups.  Excellent paper cups.  Made of a high quality paper.  I recommend getting the coffee cup sleeves. ,"Reviewed in the United States on January 15, 2017",Amazon,111,"['Great cups.', 'Excellent paper cups.', 'Made of a high quality paper.', 'I recommend getting the coffee cup sleeves.']",2,"Made of a high quality paper., ",29,
Great cups.  Excellent paper cups.  Made of a high quality paper.  I recommend getting the coffee cup sleeves. ,"Reviewed in the United States on January 15, 2017",Amazon,111,"['Great cups.', 'Excellent paper cups.', 'Made of a high quality paper.', 'I recommend getting the coffee cup sleeves.']",3,"I recommend getting the coffee cup sleeves., ",43,
been using these for a few years.  they are great.  fast shipping also. ,"Reviewed in the United States on May 5, 2015",Amazon,112,"['been using these for a few years.', 'they are great.', 'fast shipping also.']",0,"been using these for a few years., ",33,
been using these for a few years.  they are great.  fast shipping also. ,"Reviewed in the United States on May 5, 2015",Amazon,112,"['been using these for a few years.', 'they are great.', 'fast shipping also.']",1,"they are great., ",15,
been using these for a few years.  they are great.  fast shipping also. ,"Reviewed in the United States on May 5, 2015",Amazon,112,"['been using these for a few years.', 'they are great.', 'fast shipping also.']",2,"fast shipping also., ",19,
These cups are ok but the entire cup doesn't feel like paper it's very slippery. ,"Reviewed in the United States on August 22, 2014",Amazon,113,"[""These cups are ok but the entire cup doesn't feel like paper it's very slippery.""]",0,"These cups are ok but the entire cup doesnt feel like paper its very slippery., ",80,
Five Stars.  Perfect,"Reviewed in the United States on November 27, 2015",Amazon,114,"['Five Stars.', 'Perfect']",0,"Five Stars., ",11,
Five Stars.  Perfect,"Reviewed in the United States on November 27, 2015",Amazon,114,"['Five Stars.', 'Perfect']",1,"Perfect, ",7,
Five Stars.  Good value,"Reviewed in the United States on July 27, 2016",Amazon,115,"['Five Stars.', 'Good value']",0,"Five Stars., ",11,
Five Stars.  Good value,"Reviewed in the United States on July 27, 2016",Amazon,115,"['Five Stars.', 'Good value']",1,"Good value, ",10,
Starbucks on the go.  Product just as expected.  Worked well for iced beverages in the summer,"Reviewed in the United States on October 11, 2019",Amazon,116,"['Starbucks on the go.', 'Product just as expected.', 'Worked well for iced beverages in the summer']",0,"Starbucks on the go., ",20,
Starbucks on the go.  Product just as expected.  Worked well for iced beverages in the summer,"Reviewed in the United States on October 11, 2019",Amazon,116,"['Starbucks on the go.', 'Product just as expected.', 'Worked well for iced beverages in the summer']",1,"Product just as expected., ",25,
Starbucks on the go.  Product just as expected.  Worked well for iced beverages in the summer,"Reviewed in the United States on October 11, 2019",Amazon,116,"['Starbucks on the go.', 'Product just as expected.', 'Worked well for iced beverages in the summer']",2,"Worked well for iced beverages in the summer, ",44,
GREAT PRICE.  I loved the cup.  It did come with a long scratch on the side though. ,"Reviewed in the United States on February 17, 2020",Amazon,117,"['GREAT PRICE.', 'I loved the cup.', 'It did come with a long scratch on the side though.']",0,"GREAT PRICE., ",12,
GREAT PRICE.  I loved the cup.  It did come with a long scratch on the side though. ,"Reviewed in the United States on February 17, 2020",Amazon,117,"['GREAT PRICE.', 'I loved the cup.', 'It did come with a long scratch on the side though.']",1,"I loved the cup., ",16,
GREAT PRICE.  I loved the cup.  It did come with a long scratch on the side though. ,"Reviewed in the United States on February 17, 2020",Amazon,117,"['GREAT PRICE.', 'I loved the cup.', 'It did come with a long scratch on the side though.']",2,"It did come with a long scratch on the side though., ",51,
Product was received as advertised.  Good quality received on time. ,"Reviewed in the United States on February 11, 2020",Amazon,118,"['Product was received as advertised.', 'Good quality received on time.']",0,"Product was received as advertised., ",35,
Product was received as advertised.  Good quality received on time. ,"Reviewed in the United States on February 11, 2020",Amazon,118,"['Product was received as advertised.', 'Good quality received on time.']",1,"Good quality received on time., ",30,
Price.  This cup was way overpriced as I found out our local Starbucks had them for half the price,"Reviewed in the United States on February 27, 2020",Amazon,119,"['Price.', 'This cup was way overpriced as I found out our local Starbucks had them for half the price']",0,"Price., ",6,
Price.  This cup was way overpriced as I found out our local Starbucks had them for half the price,"Reviewed in the United States on February 27, 2020",Amazon,119,"['Price.', 'This cup was way overpriced as I found out our local Starbucks had them for half the price']",1,"This cup was way overpriced as I found out our local Starbucks had them for half the price, ",90,
Not cheaply made at all.  I loved the cup It's either the same price or cheaper than it is in the Starbucks store super nice quality,"Reviewed in the United States on March 5, 2020",Amazon,120,"['Not cheaply made at all.', ""I loved the cup It's either the same price or cheaper than it is in the Starbucks store super nice quality""]",0,"Not cheaply made at all., ",24,
Not cheaply made at all.  I loved the cup It's either the same price or cheaper than it is in the Starbucks store super nice quality,"Reviewed in the United States on March 5, 2020",Amazon,120,"['Not cheaply made at all.', ""I loved the cup It's either the same price or cheaper than it is in the Starbucks store super nice quality""]",1,"I loved the cup Its either the same price or cheaper than it is in the Starbucks store super nice quality, ",106,
Great gift.  Have this to a co-worker as a gift.  She loves it and uses it everyday. ,"Reviewed in the United States on March 6, 2020",Amazon,121,"['Great gift.', 'Have this to a co-worker as a gift.', 'She loves it and uses it everyday.']",0,"Great gift., ",11,
Great gift.  Have this to a co-worker as a gift.  She loves it and uses it everyday. ,"Reviewed in the United States on March 6, 2020",Amazon,121,"['Great gift.', 'Have this to a co-worker as a gift.', 'She loves it and uses it everyday.']",1,"Have this to a coworker as a gift., ",35,
Great gift.  Have this to a co-worker as a gift.  She loves it and uses it everyday. ,"Reviewed in the United States on March 6, 2020",Amazon,121,"['Great gift.', 'Have this to a co-worker as a gift.', 'She loves it and uses it everyday.']",2,"She loves it and uses it everyday., ",34,
"I should have read the reviews.  Ok, this one's partially on me, partially on them.  I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.  digital.  No, it doesn't, it means they send you a paper card in the mail instead of plastic.  Which is still pretty wasteful by my thinking.  On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading.  But hey, 25 in Starbucks bucks, no problem there at least. ","Reviewed in the United States on September 24, 2016",Amazon,122,"['I should have read the reviews.', ""Ok, this one's partially on me, partially on them."", 'I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.', 'digital.', ""No, it doesn't, it means they send you a paper card in the mail instead of plastic."", 'Which is still pretty wasteful by my thinking.', ""On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading."", 'But hey, 25 in Starbucks bucks, no problem there at least.']",0,"I should have read the reviews., ",31,
"I should have read the reviews.  Ok, this one's partially on me, partially on them.  I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.  digital.  No, it doesn't, it means they send you a paper card in the mail instead of plastic.  Which is still pretty wasteful by my thinking.  On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading.  But hey, 25 in Starbucks bucks, no problem there at least. ","Reviewed in the United States on September 24, 2016",Amazon,122,"['I should have read the reviews.', ""Ok, this one's partially on me, partially on them."", 'I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.', 'digital.', ""No, it doesn't, it means they send you a paper card in the mail instead of plastic."", 'Which is still pretty wasteful by my thinking.', ""On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading."", 'But hey, 25 in Starbucks bucks, no problem there at least.']",1,"Ok, this ones partially on me, partially on them., ",50,
"I should have read the reviews.  Ok, this one's partially on me, partially on them.  I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.  digital.  No, it doesn't, it means they send you a paper card in the mail instead of plastic.  Which is still pretty wasteful by my thinking.  On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading.  But hey, 25 in Starbucks bucks, no problem there at least. ","Reviewed in the United States on September 24, 2016",Amazon,122,"['I should have read the reviews.', ""Ok, this one's partially on me, partially on them."", 'I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.', 'digital.', ""No, it doesn't, it means they send you a paper card in the mail instead of plastic."", 'Which is still pretty wasteful by my thinking.', ""On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading."", 'But hey, 25 in Starbucks bucks, no problem there at least.']",2,"I was looking for a right now solution to my Starbucks thirst, and I thought digital meant, well., ",101,
"I should have read the reviews.  Ok, this one's partially on me, partially on them.  I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.  digital.  No, it doesn't, it means they send you a paper card in the mail instead of plastic.  Which is still pretty wasteful by my thinking.  On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading.  But hey, 25 in Starbucks bucks, no problem there at least. ","Reviewed in the United States on September 24, 2016",Amazon,122,"['I should have read the reviews.', ""Ok, this one's partially on me, partially on them."", 'I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.', 'digital.', ""No, it doesn't, it means they send you a paper card in the mail instead of plastic."", 'Which is still pretty wasteful by my thinking.', ""On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading."", 'But hey, 25 in Starbucks bucks, no problem there at least.']",3,"digital., ",8,
"I should have read the reviews.  Ok, this one's partially on me, partially on them.  I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.  digital.  No, it doesn't, it means they send you a paper card in the mail instead of plastic.  Which is still pretty wasteful by my thinking.  On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading.  But hey, 25 in Starbucks bucks, no problem there at least. ","Reviewed in the United States on September 24, 2016",Amazon,122,"['I should have read the reviews.', ""Ok, this one's partially on me, partially on them."", 'I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.', 'digital.', ""No, it doesn't, it means they send you a paper card in the mail instead of plastic."", 'Which is still pretty wasteful by my thinking.', ""On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading."", 'But hey, 25 in Starbucks bucks, no problem there at least.']",4,"No, it doesnt, it means they send you a paper card in the mail instead of plastic., ",83,
"I should have read the reviews.  Ok, this one's partially on me, partially on them.  I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.  digital.  No, it doesn't, it means they send you a paper card in the mail instead of plastic.  Which is still pretty wasteful by my thinking.  On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading.  But hey, 25 in Starbucks bucks, no problem there at least. ","Reviewed in the United States on September 24, 2016",Amazon,122,"['I should have read the reviews.', ""Ok, this one's partially on me, partially on them."", 'I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.', 'digital.', ""No, it doesn't, it means they send you a paper card in the mail instead of plastic."", 'Which is still pretty wasteful by my thinking.', ""On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading."", 'But hey, 25 in Starbucks bucks, no problem there at least.']",5,"Which is still pretty wasteful by my thinking., ",46,
"I should have read the reviews.  Ok, this one's partially on me, partially on them.  I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.  digital.  No, it doesn't, it means they send you a paper card in the mail instead of plastic.  Which is still pretty wasteful by my thinking.  On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading.  But hey, 25 in Starbucks bucks, no problem there at least. ","Reviewed in the United States on September 24, 2016",Amazon,122,"['I should have read the reviews.', ""Ok, this one's partially on me, partially on them."", 'I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.', 'digital.', ""No, it doesn't, it means they send you a paper card in the mail instead of plastic."", 'Which is still pretty wasteful by my thinking.', ""On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading."", 'But hey, 25 in Starbucks bucks, no problem there at least.']",6,"On the other hand, Id have known that if Id read even a single review beforehand, but still, the title is pretty misleading., ",126,
"I should have read the reviews.  Ok, this one's partially on me, partially on them.  I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.  digital.  No, it doesn't, it means they send you a paper card in the mail instead of plastic.  Which is still pretty wasteful by my thinking.  On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading.  But hey, 25 in Starbucks bucks, no problem there at least. ","Reviewed in the United States on September 24, 2016",Amazon,122,"['I should have read the reviews.', ""Ok, this one's partially on me, partially on them."", 'I was looking for a ""right now"" solution to my Starbucks thirst, and I thought ""digital"" meant, well.', 'digital.', ""No, it doesn't, it means they send you a paper card in the mail instead of plastic."", 'Which is still pretty wasteful by my thinking.', ""On the other hand, I'd have known that if I'd read even a single review beforehand, but still, the title is pretty misleading."", 'But hey, 25 in Starbucks bucks, no problem there at least.']",7,"But hey,  in Starbucks bucks, no problem there at least., ",58,
"Startbucks.  yum.  If you like Starbucks then not sure how this gift card could get anything but 5 stars.  I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but that's not the case here.  Amazon considers a digital gift card to be a piece of paper they physically ship you FYI: if you want a digitally delivered gift card look for ""Email Delivery"" cards on Amazon. ","Reviewed in the United States on October 8, 2015",Amazon,123,"['Startbucks.', 'yum.', 'If you like Starbucks then not sure how this gift card could get anything but 5 stars.', ""I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but that's not the case here."", 'Amazon considers a digital gift card to be a piece of paper they physically ship you FYI: if you want a digitally delivered gift card look for ""Email Delivery"" cards on Amazon.']",0,"Startbucks., ",11,
"Startbucks.  yum.  If you like Starbucks then not sure how this gift card could get anything but 5 stars.  I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but that's not the case here.  Amazon considers a digital gift card to be a piece of paper they physically ship you FYI: if you want a digitally delivered gift card look for ""Email Delivery"" cards on Amazon. ","Reviewed in the United States on October 8, 2015",Amazon,123,"['Startbucks.', 'yum.', 'If you like Starbucks then not sure how this gift card could get anything but 5 stars.', ""I probably read the description wrong as I figured since this was a digital gift card I would get the card number via email within a short time of placing my order but that's not the case here."", 'Amazon considers a digital gift card to be a piece of paper they physically ship you FYI: if you want a digitally delivered gift card look for ""Email Delivery"" cards on Amazon.']",1,"yum., ",4,
